ano,UF,metrica,fonte,status
2015,TO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,AC,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,AC,RCL_Ajustada,,ausente
2016,AC,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,AC,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,AC,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,AC,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,AC,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,AL,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,AL,RCL_Ajustada,,ausente
2016,AL,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,AL,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,AL,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,AL,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,AL,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,AM,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,AM,RCL_Ajustada,,ausente
2016,AM,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,AM,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,AM,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,AM,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,AM,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,AP,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,AP,RCL_Ajustada,,ausente
2016,AP,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,AP,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,AP,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,AP,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,AP,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,BA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,BA,RCL_Ajustada,,ausente
2016,BA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,BA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,BA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,BA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,BA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,CE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,CE,RCL_Ajustada,,ausente
2016,CE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,CE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,CE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,CE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,CE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,DF,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,DF,RCL_Ajustada,,ausente
2016,DF,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,DF,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,DF,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,DF,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,DF,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,ES,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,ES,RCL_Ajustada,,ausente
2016,ES,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,ES,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,ES,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,ES,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,ES,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,GO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,GO,RCL_Ajustada,,ausente
2016,GO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,GO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,GO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,GO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,GO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,MA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,MA,RCL_Ajustada,,ausente
2016,MA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,MA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,MA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,MA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,MA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,MG,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,MG,RCL_Ajustada,,ausente
2016,MG,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,MG,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,MG,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,MG,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,MG,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,MS,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,MS,RCL_Ajustada,,ausente
2016,MS,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,MS,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,MS,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,MS,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,MS,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,MT,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,MT,RCL_Ajustada,,ausente
2016,MT,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,MT,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,MT,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,MT,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,MT,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,PA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,PA,RCL_Ajustada,,ausente
2016,PA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,PA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,PA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,PA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,PA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,PB,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,PB,RCL_Ajustada,,ausente
2016,PB,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,PB,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,PB,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,PB,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,PB,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,PE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,PE,RCL_Ajustada,,ausente
2016,PE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,PE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,PE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,PE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,PE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,PI,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,PI,RCL_Ajustada,,ausente
2016,PI,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,PI,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,PI,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,PI,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,PI,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,PR,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,PR,RCL_Ajustada,,ausente
2016,PR,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,PR,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,PR,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,PR,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,PR,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,RJ,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,RJ,RCL_Ajustada,,ausente
2016,RJ,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,RJ,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,RJ,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,RJ,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,RJ,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,RN,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,RN,RCL_Ajustada,,ausente
2016,RN,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,RN,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,RN,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,RN,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,RN,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,RO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,RO,RCL_Ajustada,,ausente
2016,RO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,RO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,RO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,RO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,RO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,RR,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,RR,RCL_Ajustada,,ausente
2016,RR,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,RR,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,RR,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,RR,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,RR,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,RS,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,RS,RCL_Ajustada,,ausente
2016,RS,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,RS,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,RS,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,RS,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,RS,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,SC,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,SC,RCL_Ajustada,,ausente
2016,SC,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,SC,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,SC,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,SC,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,SC,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,SE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,SE,RCL_Ajustada,,ausente
2016,SE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,SE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,SE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,SE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,SE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,SP,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,SP,RCL_Ajustada,,ausente
2016,SP,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
2016,SP,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | % sobre a RCL,ok
2016,SP,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (VIII) = (0,90 x VI) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL",ok
2016,SP,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VII) = (0,95 x VI) (parágrafo único do art. 22 da LRF) | % sobre a RCL",ok
2016,SP,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VI) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL",ok
2016,TO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2016,TO,RCL_Ajustada,,ausente
2016,TO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b) | Valor,ok
